"Size","Metric","mean_Value","SD_value","n","SE_value"
2925,"Abundance (%)",0.000736530937192118,0.00023927367864613,3,0.000138144722776335
2925,"Biomass (mg m3)",NA,NA,3,NA
2925,"Biomass (%)",0.115447999149015,0.0256687958754714,3,0.014819886208477
2955,"Abundance (# m3)",0.163793103448276,0.128192100118749,3,0.0740117435115432
2955,"Abundance (%)",0.000395557348522168,0.000678274647067164,3,0.000391602050068726
2955,"Biomass (mg m3)",NA,NA,3,NA
2955,"Biomass (%)",0.0640926495931856,0.0803808057310897,3,0.0464078798265237
2985,"Abundance (# m3)",0.127668308702791,0.02076198275495,3,0.0119869363324807
2985,"Abundance (%)",0.000534173992200328,0.00080218293300367,3,0.000463140532308993
2985,"Biomass (mg m3)",NA,NA,3,NA
2985,"Biomass (%)",0.0937550881642036,0.173139843241737,3,0.0999623351030663
